SNAPSHOT_TIME_ET,CONF,FRANCHISE,PLAYER_ID,PLAYER,SALARY,YEARS,CONTRACT,ROSTER_STATUS
07/21/2026 07:23 AM EDT,AFC,Houston Texans,16215,"Musgrave, Luke GBP TE",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,15802,"Otton, Cade TBB TE",$7.35,2,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17607,"Raridon, Eli NEP TE",$1.11,4,2026 4.04,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,13832,"Sanders, Jason NYJ PK",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,12842,"Dixon, Riley TBB PN",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,16794,"Briggs, Jowon NYJ DT",$2.09,3,2026 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,16694,"Fiske, Braden LAR DT",$1.58,2,2024 2.15,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17121,"Graham, Mason CLE DT",$2.99,3,2025 1.13,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,12764,"Hargrave, Javon GBP DT",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17611,"Jackson, Darrell NYJ DT",$1.01,4,2026 4.22,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,16254,"Kancey, Calijah TBB DT",$1.93,1,2023 2.09,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,15805,"Hutchinson, Aidan DET DE",$10.26,5,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,15809,"Johnson, Jermaine TEN DE",$7.46,4,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17568,"Mesidor, Akheem LAC DE",$1.56,4,2026 2.16,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,15807,"Ojabo, David MIA DE",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,14590,"Al-Shaair, Azeez HOU LB",$4.44,1,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,16799,"Bethune, Tatum SFO LB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,10816,"Davis, Demario NYJ LB",$3.23,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,14943,"Davis-Gaither, Akeem IND LB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,15396,"Deablo, Divine ATL LB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,16707,"Liufau, Marist DAL LB",$1.10,2,2024 4.21,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17617,"Rolder, Jimmy DET LB",$1.02,4,2026 4.20,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,16139,"Baker, Darrell MIA CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,14219,"Dean, Jamel PIT CB",$1.10,1,2025 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17590,"Ponds, D'Angelo NYJ CB",$1.20,4,2026 3.16,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,16241,"Witherspoon, Devon SEA CB",$3.70,1,2023 3.09^,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,13251,"Baker, Budda ARI S",$7.37,1,2025 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,14270,"Epps, Marcus PHI S",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,16676,"Kinchens, Kamren LAR S",$1.09,2,2024 5.09,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17186,"Moore, Malachi NYJ S",$0.99,2,2025 UDFA,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,16717,"Taylor-Demerson, Dadrion ARI S",$1.08,2,2024 5.18,Active
07/21/2026 07:23 AM EDT,AFC,Houston Texans,14067,"Minshew, Gardner ARI QB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Houston Texans,12610,"Wentz, Carson MIN QB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Houston Texans,13418,"Bourne, Kendrick ARI WR",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17175,"Smith, Arian NYJ WR",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Houston Texans,13260,"Tomlinson, Dalvin LAC DT",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17638,"Gumbs, George IND DE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17633,"Josephs, Joshua WAS DE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17630,"Overton, LT DAL DE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Houston Texans,17618,"Williams, Wesley JAC DE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Houston Texans,15890,"McFadden, Micah NYG LB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Houston Texans,14257,"Speed, E.J. HOU LB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,13593,"Jackson, Lamar BAL QB",$43.14,1,2026 NEFT2,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16582,"Nix, Bo DEN QB",$1.81,2,2024 2.09,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,13132,"Kamara, Alvin NOS RB",$2.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17066,"Monangai, Kyle CHI RB",$1.03,3,2025 5.14,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,14071,"Montgomery, David HOU RB",$17.03,1,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,15259,"Stevenson, Rhamondre NEP RB",$4.58,1,2024 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16747,"Tracy, Tyrone NYG RB",$1.14,2,2024 4.10,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17070,"Burden, Luther CHI WR",$2.70,3,2025 1.15,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16635,"McCaffrey, Luke WAS WR",$1.14,2,2024 4.11,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,14102,"Metcalf, DK PIT WR",$13.99,1,2023 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16194,"Rice, Rashee KCC WR",$3.70,1,2023 2.08^,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,15761,"Shakir, Khalil BUF WR",$7.11,1,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16618,"Thomas Jr., Brian JAC WR",$3.72,2,2024 1.09,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,15756,"Williams, Jameson DET WR",$21.34,4,2026 mEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16723,"Barner, AJ SEA TE",$1.03,1,2024 UDFA,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17567,"Delp, Oscar NOS TE",$1.07,4,2026 4.09,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,12676,"Henry, Hunter NEP TE",$5.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16649,"Johnson, Theo NYG TE",$1.11,2,2024 4.19,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,13303,"Elliott, Jake PHI PK",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16887,"Rehkow, Ryan CIN PN",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16662,"Jenkins, Kris CIN DT",$1.12,2,2024 4.17,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,14159,"Lawrence, Dexter CIN DT",$14.01,3,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16282,"Turner, Kobie LAR DT",$5.92,1,2024 SRFA,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17146,"Williams, Tyleik DET DT",$1.07,3,2025 4.17,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17550,"Bain Jr., Rueben TBB DE",$4.13,4,2026 1.09,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,14149,"Gary, Rashan DAL DE",$7.43,2,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16712,"Hunt, Jalyx PHI DE",$1.10,1,2025 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,15345,"Paye, Kwity LVR DE",$3.96,2,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16655,"Robinson, Chop MIA DE",$1.78,2,2024 2.10,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16262,"White, Keion SFO DE",$1.22,1,2023 4.11,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,13813,"Oluokun, Foyesade JAC LB",$8.50,2,2026 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,14235,"Tranquill, Drue KCC LB",$1.10,1,2025 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,15846,"Walker, Quay LVR LB",$5.52,3,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,13743,"Warner, Fred SFO LB",$7.92,2,2025 B/R,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16012,"Alford, Dee BUF CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16672,"Lassiter, Kamari HOU CB",$1.03,1,2024 UDFA,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,15845,"McDuffie, Trent LAR CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16670,"McKinstry, Kool-Aid NOS CB",$1.09,2,2024 5.07,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16673,"Wiggins, Nate BAL CB",$1.13,2,2024 4.13,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16700,"Bishop, Cole BUF S",$1.24,2,2024 3.17,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17563,"Downs, Caleb DAL S",$2.76,4,2026 1.15,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16460,"Hickman, Ronnie CLE S",$2.26,1,2026 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,15871,"Joseph, Kerby DET S",$8.21,2,2025 FRFA,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,14179,"Love, Julian SEA S",$9.55,2,2025 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16719,"Williams, Evan GBP S",$1.03,1,2024 UDFA,Active
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17058,"Brooks, Tahj CIN RB",$0.99,2,2025 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17046,"Neal, Devin NOS RB",$1.08,3,2025 4.15,Taxi
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17518,"Allen, Cyrus KCC WR",$0.99,4,2026 5.09,Taxi
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17697,"Benny, Rayshaun BAL DT",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,14953,"Dye, Troy LAC LB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17574,"Hood, Colton NYG CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,16102,"Pola-Mao, Isaiah LVR S",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Indianapolis Colts,17650,"Styles, Lorenzo NOS S",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,13589,"Allen, Josh BUF QB",$41.70,1,2026 EFT,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17037,"Gabriel, Dillon CLE QB",$1.06,3,2025 4.19,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16149,"Levis, Will TEN QB",$2.93,1,2023 1.14,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17039,"Shough, Tyler NOS QB",$2.25,3,2025 2.03,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,13604,"Barkley, Saquon PHI RB",$33.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16164,"Bigsby, Tank PHI RB",$1.36,1,2023 3.14,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17477,"Coleman, Jonah DEN RB",$1.76,4,2026 2.11,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,13146,"Conner, James ARI RB",$3.69,3,2026 B/R,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16603,"Davis, Ray BUF RB",$1.32,2,2024 3.12,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,15742,"Warren, Jaylen PIT RB",$4.11,1,2023 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17078,"Bech, Jack LVR WR",$2.10,3,2025 2.05,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16617,"Coleman, Keon BUF WR",$3.03,2,2024 1.12,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,12186,"Diggs, Stefon FA WR",$6.08,3,2025 B/R,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,13163,"Godwin, Chris TBB WR",$9.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17075,"Golden, Matthew GBP WR",$3.66,3,2025 1.10,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,14833,"Jeudy, Jerry CLE WR",$5.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17086,"Royals, Jalen KCC WR",$1.20,3,2025 3.20,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,15282,"Smith, DeVonta PHI WR",$34.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17521,"Thomas, Zavion CHI WR",$1.06,4,2026 4.11,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,13674,"Goedert, Dallas PHI TE",$6.53,1,2024 B/R,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16222,"Kraft, Tucker GBP TE",$3.70,1,2023 4.14^,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16036,"Tonges, Jake SFO TE",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16680,"Little, Cam JAC PK",$1.03,1,2024 UDFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,10945,"Hekker, Johnny MIN PN",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17138,"Grant, Kenneth MIA DT",$1.43,3,2025 3.05,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17152,"Norman-Lott, Omarr KCC DT",$1.03,3,2025 5.17,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,15393,"Odighizuwa, Osa SFO DT",$4.51,1,2025 RRFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,13693,"Phillips, Harrison NYJ DT",$2.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,15089,"Roach, Malcolm DEN DT",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17551,"Bailey, David NYJ DE",$3.52,4,2026 1.11,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,12686,"Bosa, Joey BUF DE",$2.20,2,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16711,"Isaac, Adisa BAL DE",$1.08,2,2024 5.12,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,10292,"Jordan, Cameron NOS DE",$1.10,1,2025 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,15386,"Odeyingbo, Dayo CHI DE",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17182,"Sorrell, Barryn GBP DE",$1.03,3,2025 5.19,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,14877,"Young, Chase NOS DE",$8.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,14217,"Barton, Cody TEN LB",$2.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16733,"Bertrand, JD ATL LB",$1.13,2,2024 4.14,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,13697,"Edmunds, Tremaine NYG LB",$3.07,2,2025 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16280,"Henley, Daiyan LAC LB",$3.70,1,2023 2.14^,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,15473,"McDuffie, Isaiah GBP LB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16926,"Reid, Winston CLE LB",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,12831,"Roberts, Elandon LVR LB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,12231,"Thompson, Shaq BUF LB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16255,"Banks, Deonte NYG CB",$1.17,1,2023 5.14,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17562,"Delane, Mansoor KCC CB",$1.28,4,2026 3.11,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,14252,"Jackson, Michael CAR CB",$1.10,1,2025 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17127,"Johnson, Will ARI CB",$1.12,3,2025 4.05,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,14982,"Gilman, Alohi KCC S",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,16679,"Nubin, Tyler NYG S",$1.69,2,2024 2.12,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,14302,"Scott, Nick CAR S",$1.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17145,"Winston, Kevin TEN S",$1.04,3,2025 5.05,Active
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,14095,"Johnson, Ty BUF RB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,12785,"Robinson, Demarcus SFO WR",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17549,"Roush, Sam CHI TE",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17603,"Orange, Domonique MIN DT",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17645,"Elliott, Keyshaun CHI LB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17615,"Moore, Devin DAL CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17642,"Rivers, Chandler BAL CB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Jacksonville Jaguars,17564,"Ramsey, Kamari HOU S",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,13592,"Darnold, Sam SEA QB",$13.95,3,2026 mEXT,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16584,"McCarthy, J.J. MIN QB",$4.42,2,2024 1.07,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16583,"Penix Jr., Michael ATL QB",$1.62,2,2024 2.14,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16150,"Stroud, C.J. HOU QB",$3.30,1,2023 1.12,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16597,"Brooks, Jonathon CAR RB",$2.86,2,2024 1.13,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16181,"Brown, Chase CIN RB",$9.71,2,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15261,"Hubbard, Chuba CAR RB",$9.12,1,2025 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,17474,"Johnson, Emmett KCC RB",$1.19,4,2026 3.17,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15972,"Mason, Jordan MIN RB",$3.52,1,2026 RRFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15721,"White, Rachaad WAS RB",$2.85,2,2026 mEXT,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15256,"Williams, Javonte DAL RB",$31.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16193,"Boutte, Kayshon NEP WR",$5.77,2,2026 SRFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15290,"Collins, Nico HOU WR",$27.78,3,2025 B/R,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,12801,"Hill, Tyreek FA WR",$3.33,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,17520,"Hurst, Ted TBB WR",$1.17,4,2026 3.19,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,14860,"Jennings, Jauan MIN WR",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,17499,"Lemon, Makai PHI WR",$5.56,4,2026 1.06,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16189,"Mims, Marvin DEN WR",$1.38,1,2023 3.13,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16211,"Nacua, Puka LAR WR",$5.81,1,2023 5.03^,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,17157,"TeSlaa, Isaac DET WR",$1.11,3,2025 4.08,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15789,"Watson, Christian GBP WR",$19.00,2,2026 mEXT,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,17104,"Loveland, Colston CHI TE",$4.32,3,2025 1.08,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,17544,"Stowers, Eli PHI TE",$2.20,4,2026 2.04,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16216,"Washington, Darnell PIT TE",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,14153,"Allen, Zach DEN DT",$13.94,1,2024 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16661,"Hall Jr., Michael CLE DT",$1.28,2,2024 3.15,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,12741,"Jones, Chris KCC DT",$3.53,1,2025 iEXT,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15390,"McNeill, Alim DET DT",$2.06,1,2024 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16691,"Orhorhoro, Ruke JAC DT",$1.11,2,2024 4.20,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,13723,"Payne, Da'Ron WAS DT",$4.10,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16303,"Herbig, Nick PIT DE",$1.23,1,2023 4.10,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,14940,"Highsmith, Alex PIT DE",$10.70,2,2026 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,17552,"Howell, Cashius CIN DE",$1.44,4,2026 3.04,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,12221,"Hunter, Danielle HOU DE",$18.69,1,2026 oEXT,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16228,"Smith, Nolan PHI DE",$1.32,1,2023 3.19,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15409,"Barnes, Derrick DET LB",$1.10,1,2025 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16314,"Dennis, SirVocea TBB LB",$1.10,1,2026 ERFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16296,"Miller, Ventrell JAC LB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,17147,"Schwesinger, Carson CLE LB",$1.80,3,2025 2.10,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,14412,"Singleton, Alex DEN LB",$3.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,13226,"Jackson, Adoree PHI CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16240,"Porter Jr., Joey PIT CB",$2.00,1,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15894,"Woolen, Tariq PHI CB",$1.10,1,2026 R/F,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15001,"Curl, Kamren LAR S",$2.85,2,2026 UFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,16246,"Johnson, Antonio JAC S",$3.52,2,2026 RRFA,Active
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,11640,"Bridgewater, Teddy DET QB",$1.10,1,2026 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,11760,"Garoppolo, Jimmy LAR QB",$1.10,1,2025 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,17483,"Hemby, Roman LVR RB",$0.94,3,2026 UDFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,13133,"Perine, Samaje CIN RB",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,13289,"Hollins, Mack NEP WR",$1.10,1,2025 R/F,Taxi
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,17593,"Klein, Marlin HOU TE",$0.98,4,2026 5.17,Taxi
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,15332,"Tremble, Tommy CAR TE",$1.10,1,2026 UFA,Taxi
07/21/2026 07:23 AM EDT,AFC,Tennessee Titans,11947,"McManus, Brandon FA PK",$1.10,1,2025 R/F,Taxi
