SNAPSHOT_TIME_ET,CONF,FRANCHISE,PLAYER_ID,PLAYER,INJURY,BYE,SALARY,YEARS,CONTRACT,ROSTER_STATUS
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,13228,"Hooker, Malik",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,14861,"Johnson, Juwan",,,$8.11,3,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16254,"Kancey, Calijah",,,$1.93,1,2023 2.09,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17467,"Klubnik, Cade",,,$1.03,4,2026 4.18,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17644,"Koziol, Tanner",,,$1.00,4,2026 5.03,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,13700,"Landry, Harold",,,$10.89,1,2024 B/R,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16672,"Lassiter, Kamari",,,$1.09,2,2024 5.07,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16787,"Laulu, Jonah",,,$7.76,4,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,15237,"Lawrence, Trevor",,,$18.84,3,2024 iEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,13227,"Lewis, Jourdan",,,$2.01,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,11721,"Mack, Khalil",,,$4.08,1,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,13130,"McCaffrey, Christian",,,$30.00,1,2026 mEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,14974,"Mooney, Darnell",,,$9.08,1,2025 SRFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17622,"Muhammad, Malik",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17648,"Nowakowski, Riley",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17206,"Oliver, Collin",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17212,"Paul, Chris",,,$1.10,3,2025 4.11,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17667,"Perkins, Harold",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,13717,"Reid, Justin",,,$3.61,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16698,"Sainristil, Mike",,,$1.17,2,2024 4.07,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,13832,"Sanders, Jason",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16234,"Simpson, Trenton",,,$1.41,1,2023 3.12,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17476,"Singleton, Nicholas",,,$1.46,4,2026 3.03,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16644,"Sinnott, Ben",,,$1.78,2,2024 2.10,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17118,"Stewart, Josaiah",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17582,"Stukes, Treydan",,,$1.17,4,2026 3.19,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17497,"Tate, Carnell",,,$8.26,4,2026 1.03,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,15859,"Taylor-Britt, Cam",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17576,"Thieneman, Dillon",,,$3.08,4,2026 1.13,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17525,"Thomas, Noah",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17583,"Thomas, R Mason",,,$1.13,4,2026 4.03,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16618,"Thomas Jr., Brian",,,$3.45,2,2024 1.10,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16268,"Turner, DJ",,,$3.48,2,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,17030,"Ward, Cam",,,$5.92,3,2025 1.05,
05/13/2026 09:55 PM EDT,NFC,Arizona Cardinals,16673,"Wiggins, Nate",,,$2.57,4,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,16167,"Achane, De'Von",,,$5.81,1,2023 2.02^,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17468,"Allar, Drew",,,$1.01,4,2026 4.23,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17130,"Amos, Trey",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17073,"Ayomanor, Elic",,,$1.21,3,2025 3.19,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,13251,"Baker, Budda",,,$3.27,1,2024 B/R,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,14983,"Bass, Tyler",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17536,"Bell, Dillon",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17699,"Bentley, Dallen",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,16264,"Benton, Keeanu",,,$3.70,1,2023 5.08^,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17591,"Boerkircher, Nate",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,15933,"Brown, Montaric",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17112,"Carter, Abdul",,,$3.97,3,2025 1.09,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17581,"Cisse, Brandon",,,$0.98,4,2026 5.17,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17594,"Clark, Bud",,,$1.10,4,2026 4.07,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,16696,"Cooper, Edgerrin",,,$1.58,2,2024 2.15,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17596,"Crawford, Keyron",,,$0.98,4,2026 5.19,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,10816,"Davis, Demario",,,$3.38,1,2024 UFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17562,"Delane, Mansoor",,,$1.19,4,2026 3.17,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,11671,"Evans, Mike",,,$37.24,3,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,16694,"Fiske, Braden",,,$1.46,2,2024 3.04,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17127,"Johnson, Will",,,$1.06,3,2025 5.05,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17394,"Lowery, Reuben",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,14127,"Meyers, Jakobi",,,$8.12,2,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17585,"Miller, Christen",,,$1.05,4,2026 4.14,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17479,"Moss, Le'Veon",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17254,"Mumpfield, Konata",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,15345,"Paye, Kwity",,,$4.08,2,2024 iEXT,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,16622,"Pearsall, Ricky",,,$2.57,2,2024 1.15,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17612,"Proctor, Kaleb",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,15698,"Purdy, Brock",,,$32.78,6,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,12735,"Rankins, Sheldon",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17602,"Regis, Albert",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17642,"Rivers, Chandler",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17119,"Scourton, Nic",,,$1.09,3,2025 4.13,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17675,"Smith, Anthony",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,13298,"Stewart, Grover",,,$5.88,1,2025 SRFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,16642,"Stover, Cade",,,$1.08,2,2024 5.12,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17557,"Styles, Sonny",,,$3.28,4,2026 1.12,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17487,"Taylor, J'Mari",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17106,"Taylor, Mason",,,$1.67,3,2025 2.13,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,16724,"Taylor, Tory",,,$1.13,2,2024 4.12,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,16191,"Tillman, Cedric",,,$1.46,1,2023 3.08,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17538,"Wallace, Harrison",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,15510,"Washington, Ar'Darius",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,13214,"Watt, T.J.",,,$25.36,5,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17177,"West, CJ",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17577,"Wheatley, Zakee",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,16633,"Whittington, Jordan",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,14169,"Wilson, Mack",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,17145,"Winston, Kevin",,,$1.03,3,2025 5.16,
05/13/2026 09:55 PM EDT,NFC,Los Angeles Rams,16148,"Young, Bryce",,,$6.09,1,2023 1.05,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16012,"Alford, Dee",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,13759,"Armstrong, Dorance",,,$3.45,1,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,15777,"Austin III, Calvin",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,13172,"Brown, Noah",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,14777,"Burrow, Joe",,,$26.97,2,2023 iEXT,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16233,"Carter, Jalen",,,$3.30,1,2023 1.12,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17504,"Daniels, CJ",,,$0.98,4,2026 5.13,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16581,"Daniels, Jayden",,,$3.72,2,2024 1.09,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,9064,"Flacco, Joe",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,14901,"Gallimore, Neville",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,15337,"Gray, Noah",,,$5.20,2,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17141,"Hairston, Maxwell",,,$1.13,3,2025 4.06,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17685,"Heidenreich, Eli",,,$0.99,4,2026 5.04,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17043,"Henderson, TreVeyon",,,$5.28,3,2025 1.06,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16280,"Henley, Daiyan",,,$3.70,1,2023 3.13^,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,15805,"Hutchinson, Aidan",,,$10.78,4,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16201,"Hutchinson, Xavier",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,13714,"James, Derwin",,,$5.67,1,2024 B/R,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,11244,"Kelce, Travis",,,$9.90,1,2026 mEXT,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17683,"Kuwatch, Jackson",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17580,"Lawrence, Malachi",,,$1.98,4,2026 2.07,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17499,"Lemon, Makai",,,$7.14,4,2026 1.04,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,13802,"Martin, Jake",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,15845,"McDuffie, Trent",,,$3.51,1,2024 oEXT,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,14908,"McKinney, Xavier",,,$4.74,1,2024 oEXT,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16628,"McMillan, Jalen",,,$1.36,2,2024 3.09,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17575,"McNeil-Warren, Emmanuel",,,$1.44,4,2026 3.04,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16690,"Mitchell, Quinyon",,,$1.21,2,2024 3.21,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17066,"Monangai, Kyle",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16286,"Moody, Jake",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17700,"Murdock, Red",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16224,"Murphy, Myles",,,$1.42,1,2023 3.11,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16215,"Musgrave, Luke",,,$1.88,1,2023 2.10,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17554,"Parker, T.J.",,,$1.86,4,2026 2.09,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,14085,"Pollard, Tony",,,$8.15,1,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17590,"Ponds, D'Angelo",,,$1.08,4,2026 4.09,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,12697,"Robinson, A'Shawn",,,$8.36,1,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17139,"Sanders, T.J.",,,$1.10,3,2025 4.12,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17147,"Schwesinger, Carson",,,$2.04,3,2025 2.06,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,13696,"Smith, Roquan",,,$9.90,2,2025 B/R,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,15287,"St. Brown, Amon-Ra",,,$37.66,3,2024 iEXT,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17132,"Starks, Malaki",,,$1.41,3,2025 3.06,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,10775,"Wagner, Bobby",,,$4.81,1,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,16629,"Wilson, Roman",,,$1.81,2,2024 2.09,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,17588,"Young, Zion",,,$1.05,4,2026 4.13,
05/13/2026 09:55 PM EDT,NFC,San Francisco 49ers,14592,"Zaccheaus, Olamide",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17579,"Banks, Caleb",,,$1.32,4,2026 3.09,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,14217,"Barton, Cody",,,$4.95,2,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17508,"Bell, Skyler",,,$1.25,4,2026 3.13,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16164,"Bigsby, Tank",,,$3.67,1,2026 ORFA3,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17076,"Bond, Isaiah",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16794,"Briggs, Jowon",,,$2.09,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17070,"Burden, Luther",,,$2.45,3,2025 2.01,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17527,"Cameron, Josh",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,14888,"Chaisson, K'Lavon",,,$3.49,2,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16809,"Coker, Jalen",,,$5.10,4,2024 iEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17303,"Collins, Beaux",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15484,"Cooper, Jonathon",,,$6.94,3,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15839,"Cross, Nick",,,$7.80,3,2026 ORFA5,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16265,"Dexter, Gervon",,,$3.70,1,2023 5.03^,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,12186,"Diggs, Stefon",,,$12.00,1,2026 B/R,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,14800,"Dobbins, J.K.",,,$7.45,1,2025 SRFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16657,"Dorlus, Brandon",,,$2.09,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15681,"Elliss, Christian",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17511,"Fields, Malachi",,,$1.67,4,2026 2.13,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17657,"Green, Taylen",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,14954,"Hawkins, Jaylinn",,,$3.45,2,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16712,"Hunt, Jalyx",,,$2.81,3,2025 UFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17610,"Huskey, Jalen",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16711,"Isaac, Adisa",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17584,"Jacas, Gabe",,,$1.02,4,2026 4.19,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17042,"Jeanty, Ashton",,,$10.80,3,2025 1.01,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17079,"Johnson, Tez",,,$4.52,4,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16188,"Johnston, Quentin",,,$4.10,1,2023 1.09,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15330,"Jordan, Brevin",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16722,"Knight, Tyrice",,,$2.10,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15795,"Kolar, Charlie",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16222,"Kraft, Tucker",,,$3.70,1,2023 4.04^,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17205,"Lambert-Smith, KeAndre",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15822,"Lloyd, Devin",,,$8.01,3,2026 mEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16390,"McLaughlin, Jaleel",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17339,"McNamara, Austin",,,$2.01,3,2026 oEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15363,"Melifonwu, Ifeatu",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17462,"Mendoza, Fernando",,,$11.67,4,2026 1.01,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16585,"Milton, Joe",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17136,"Nolen, Walter",,,$1.54,3,2025 3.01,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17665,"Obiazor, Namdi",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15889,"Okonkwo, Chigoziem",,,$4.96,3,2023 oEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16691,"Orhorhoro, Ruke",,,$1.28,1,2024 3.15,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15351,"Owusu-Koramoah, Jeremiah",,,$6.55,3,2025 B/R,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16199,"Palmer, Trey",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17163,"Parrish, Jacob",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,14896,"Queen, Patrick",,,$8.72,1,2024 oEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17564,"Ramsey, Kamari",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16586,"Rattler, Spencer",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16681,"Reichard, Will",,,$2.05,3,2025 iEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15716,"Robinson, Brian",,,$5.88,3,2025 SRFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16298,"Robinson, Tavius",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16643,"Sanders, Ja'Tavion",,,$1.34,1,2024 3.10,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17616,"Scott, Keionte",,,$0.99,4,2026 5.10,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17175,"Smith, Arian",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17626,"Smith, Genesis",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16228,"Smith, Nolan",,,$1.55,1,2023 3.04,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17544,"Stowers, Eli",,,$2.50,4,2026 2.01,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16150,"Stroud, C.J.",,,$6.90,1,2023 1.04,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17707,"Sturdivant, J Michael",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17572,"Terrell, Avieon",,,$1.00,4,2026 5.02,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17087,"Thornton, Dont'e",,,$1.03,3,2025 5.17,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17202,"Trader, Dante",,,$1.10,1,2026 ERFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17546,"Trigg, Michael",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16621,"Walker, Devontez",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17482,"Washington Jr., Mike",,,$1.10,4,2026 4.06,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17192,"Watkins, Jordan",,,$0.99,2,2025 UDFA,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,15789,"Watson, Christian",,,$30.01,4,2026 mEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16195,"Wicks, Dontayvion",,,$3.74,4,2024 oEXT,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,16274,"Williams, Garrett",,,$1.10,1,2025 R/F,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17096,"Williams, Savion",,,$1.08,3,2025 4.15,
05/13/2026 09:55 PM EDT,NFC,Seattle Seahawks,17542,"Young, Colbie",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16223,"Anderson, Will",,,$4.48,1,2023 1.08,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16671,"Arnold, Terrion",,,$1.18,2,2024 4.07,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17108,"Arroyo, Elijah",,,$1.35,3,2025 3.09,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17629,"Boettcher, Bryce",,,$0.99,4,2026 5.08,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16641,"Bowers, Brock",,,$7.02,2,2024 1.03,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16256,"Bresee, Bryan",,,$3.70,1,2023 2.04^,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16677,"Bullard, Javon",,,$1.44,2,2024 3.05,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17214,"Burke, Denzel",,,$1.10,1,2026 R/F,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,14777,"Burrow, Joe",,,$27.27,3,2023 iEXT,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,15831,"Chenal, Leo",,,$2.10,3,2026 oEXT,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17581,"Cisse, Brandon",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,15484,"Cooper, Jonathon",,,$9.26,2,2024 UFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,15839,"Cross, Nick",,,$6.66,2,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17651,"Cuevas, Josh",,,$0.94,3,2026 UDFA,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17619,"Dennis-Sutton, Dani",,,$1.04,4,2026 4.14,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,16265,"Dexter, Gervon",,,$3.70,1,2023 5.13^,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,15779,"Doubs, Romeo",,,$6.17,3,2025 iEXT,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17664,"Eckley, Ryan",,,$0.99,4,2026 5.06,
05/13/2026 09:55 PM EDT,AFC,Buffalo Bills,17081,"Egbuka, Emeka",,,$3.19,3,2025 1.12,
