season,snapshot_time,franchise_id,franchise_name,CONF,player_id,player_name,player_team,player_pos,roster_status,roster_salary,roster_years,roster_contractInfo
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16670,"McKinstry, Kool-Aid",NOS,CB,Active,1.09,2,2024 5.07
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16672,"Lassiter, Kamari",HOU,CB,Active,1.03,1,2024 UDFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16723,"Barner, AJ",SEA,TE,Active,1.03,1,2024 UDFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16719,"Williams, Evan",GBP,S,Active,1.03,1,2024 UDFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16282,"Turner, Kobie",LAR,DT,Active,5.92,1,2024 SRFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,14159,"Lawrence, Dexter",CIN,DT,Active,14.01,3,2025 iEXT
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,14235,"Tranquill, Drue",KCC,LB,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16712,"Hunt, Jalyx",PHI,DE,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,15871,"Joseph, Kerby",DET,S,Active,8.21,2,2025 FRFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17070,"Burden, Luther",CHI,WR,Active,2.7,3,2025 1.15
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17146,"Williams, Tyleik",DET,DT,Active,1.07,3,2025 4.17
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,15345,"Paye, Kwity",LVR,DE,Active,3.96,2,2025 UFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,13813,"Oluokun, Foyesade",JAC,LB,Active,8.5,2,2026 oEXT
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16194,"Rice, Rashee",KCC,WR,Active,3.7,1,2023 2.08^
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16460,"Hickman, Ronnie",CLE,S,Active,2.26,1,2026 oEXT
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,14179,"Love, Julian",SEA,S,Active,9.55,2,2025 oEXT
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,13743,"Warner, Fred",SFO,LB,Active,7.92,2,2025 B/R
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16635,"McCaffrey, Luke",WAS,WR,Active,1.14,2,2024 4.11
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16012,"Alford, Dee",BUF,CB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,15845,"McDuffie, Trent",LAR,CB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,13593,"Jackson, Lamar",BAL,QB,Active,43.14,1,2026 NEFT2
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16887,"Rehkow, Ryan",CIN,PN,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17066,"Monangai, Kyle",CHI,RB,Active,1.03,3,2025 5.14
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16655,"Robinson, Chop",MIA,DE,Active,1.78,2,2024 2.10
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,15756,"Williams, Jameson",DET,WR,Active,21.34,4,2026 mEXT
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17550,"Bain Jr., Rueben",TBB,DE,Active,4.13,4,2026 1.09
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17563,"Downs, Caleb",DAL,S,Active,2.76,4,2026 1.15
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16747,"Tracy, Tyrone",NYG,RB,Active,1.14,2,2024 4.10
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16649,"Johnson, Theo",NYG,TE,Active,1.11,2,2024 4.19
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17567,"Delp, Oscar",NOS,TE,Active,1.07,4,2026 4.09
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,13303,"Elliott, Jake",PHI,PK,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,12676,"Henry, Hunter",NEP,TE,Active,5.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,13132,"Kamara, Alvin",NOS,RB,Active,2.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17058,"Brooks, Tahj",CIN,RB,Taxi,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17046,"Neal, Devin",NOS,RB,Taxi,1.08,3,2025 4.15
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17518,"Allen, Cyrus",KCC,WR,Taxi,0.99,4,2026 5.09
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17697,"Benny, Rayshaun",BAL,DT,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17574,"Hood, Colton",NYG,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,16102,"Pola-Mao, Isaiah",LVR,S,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,17650,"Styles, Lorenzo",NOS,S,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0026,Indianapolis Colts,AFC,14953,"Dye, Troy",LAC,LB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,15742,"Warren, Jaylen",PIT,RB,Active,4.11,1,2023 iEXT
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16280,"Henley, Daiyan",LAC,LB,Active,3.7,1,2023 2.14^
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16164,"Bigsby, Tank",PHI,RB,Active,1.36,1,2023 3.14
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16255,"Banks, Deonte",NYG,CB,Active,1.17,1,2023 5.14
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16617,"Coleman, Keon",BUF,WR,Active,3.03,2,2024 1.12
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16603,"Davis, Ray",BUF,RB,Active,1.32,2,2024 3.12
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16680,"Little, Cam",JAC,PK,Active,1.03,1,2024 UDFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,13674,"Goedert, Dallas",PHI,TE,Active,6.53,1,2024 B/R
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,10292,"Jordan, Cameron",NOS,DE,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,15393,"Odighizuwa, Osa",SFO,DT,Active,4.51,1,2025 RRFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,12186,"Diggs, Stefon",FA,WR,Active,6.08,3,2025 B/R
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17075,"Golden, Matthew",GBP,WR,Active,3.66,3,2025 1.10
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17039,"Shough, Tyler",NOS,QB,Active,2.25,3,2025 2.03
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17078,"Bech, Jack",LVR,WR,Active,2.1,3,2025 2.05
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17138,"Grant, Kenneth",MIA,DT,Active,1.43,3,2025 3.05
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17086,"Royals, Jalen",KCC,WR,Active,1.2,3,2025 3.20
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17127,"Johnson, Will",ARI,CB,Active,1.12,3,2025 4.05
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17037,"Gabriel, Dillon",CLE,QB,Active,1.06,3,2025 4.19
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17145,"Winston, Kevin",TEN,S,Active,1.04,3,2025 5.05
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17182,"Sorrell, Barryn",GBP,DE,Active,1.03,3,2025 5.19
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,12686,"Bosa, Joey",BUF,DE,Active,2.2,2,2025 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,14252,"Jackson, Michael",CAR,CB,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16733,"Bertrand, JD",ATL,LB,Active,1.13,2,2024 4.14
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,13697,"Edmunds, Tremaine",NYG,LB,Active,3.07,2,2025 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16149,"Levis, Will",TEN,QB,Active,2.93,1,2023 1.14
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16711,"Isaac, Adisa",BAL,DE,Active,1.08,2,2024 5.12
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17152,"Norman-Lott, Omarr",KCC,DT,Active,1.03,3,2025 5.17
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16222,"Kraft, Tucker",GBP,TE,Active,3.7,1,2023 4.14^
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16679,"Nubin, Tyler",NYG,S,Active,1.69,2,2024 2.12
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,12231,"Thompson, Shaq",BUF,LB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,12831,"Roberts, Elandon",LVR,LB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,15473,"McDuffie, Isaiah",GBP,LB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,13589,"Allen, Josh",BUF,QB,Active,41.7,1,2026 EFT
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16036,"Tonges, Jake",SFO,TE,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,13146,"Conner, James",ARI,RB,Active,3.69,3,2026 B/R
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17551,"Bailey, David",NYJ,DE,Active,3.52,4,2026 1.11
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17477,"Coleman, Jonah",DEN,RB,Active,1.76,4,2026 2.11
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17562,"Delane, Mansoor",KCC,CB,Active,1.28,4,2026 3.11
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17521,"Thomas, Zavion",CHI,WR,Active,1.06,4,2026 4.11
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,13163,"Godwin, Chris",TBB,WR,Active,9.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,13604,"Barkley, Saquon",PHI,RB,Active,33.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,15282,"Smith, DeVonta",PHI,WR,Active,34,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,14877,"Young, Chase",NOS,DE,Active,8,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,14833,"Jeudy, Jerry",CLE,WR,Active,5,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,13693,"Phillips, Harrison",NYJ,DT,Active,2.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,14982,"Gilman, Alohi",KCC,S,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,14217,"Barton, Cody",TEN,LB,Active,2.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,10945,"Hekker, Johnny",MIN,PN,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,14302,"Scott, Nick",CAR,S,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,15089,"Roach, Malcolm",DEN,DT,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,15386,"Odeyingbo, Dayo",CHI,DE,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,16926,"Reid, Winston",CLE,LB,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,14095,"Johnson, Ty",BUF,RB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,12785,"Robinson, Demarcus",SFO,WR,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17549,"Roush, Sam",CHI,TE,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17603,"Orange, Domonique",MIN,DT,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17645,"Elliott, Keyshaun",CHI,LB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17615,"Moore, Devin",DAL,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17642,"Rivers, Chandler",BAL,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0027,Jacksonville Jaguars,AFC,17564,"Ramsey, Kamari",HOU,S,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,14940,"Highsmith, Alex",PIT,DE,Active,10.7,2,2026 oEXT
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16150,"Stroud, C.J.",HOU,QB,Active,3.3,1,2023 1.12
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16189,"Mims, Marvin",DEN,WR,Active,1.38,1,2023 3.13
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16303,"Herbig, Nick",PIT,DE,Active,1.23,1,2023 4.10
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,14153,"Allen, Zach",DEN,DT,Active,13.94,1,2024 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,12221,"Hunter, Danielle",HOU,DE,Active,18.69,1,2026 oEXT
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16211,"Nacua, Puka",LAR,WR,Active,5.81,1,2023 5.03^
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16691,"Orhorhoro, Ruke",JAC,DT,Active,1.11,2,2024 4.20
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16584,"McCarthy, J.J.",MIN,QB,Active,4.42,2,2024 1.07
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15290,"Collins, Nico",HOU,WR,Active,27.78,3,2025 B/R
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15261,"Hubbard, Chuba",CAR,RB,Active,9.12,1,2025 oEXT
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17147,"Schwesinger, Carson",CLE,LB,Active,1.8,3,2025 2.10
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,11760,"Garoppolo, Jimmy",LAR,QB,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17104,"Loveland, Colston",CHI,TE,Active,4.32,3,2025 1.08
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16708,"Smith, Tykee",TBB,S,Active,1.08,2,2024 5.14
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15409,"Barnes, Derrick",DET,LB,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15833,"Gardner, Sauce",IND,CB,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15390,"McNeill, Alim",DET,DT,Active,2.06,1,2024 oEXT
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16228,"Smith, Nolan",PHI,DE,Active,1.32,1,2023 3.19
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17142,"Revel, Shavon",DAL,CB,Active,1.03,3,2025 5.16
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16597,"Brooks, Jonathon",CAR,RB,Active,2.86,2,2024 1.13
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16583,"Penix Jr., Michael",ATL,QB,Active,1.62,2,2024 2.14
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,12741,"Jones, Chris",KCC,DT,Active,3.53,1,2025 iEXT
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15894,"Woolen, Tariq",PHI,CB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,13226,"Jackson, Adoree",PHI,CB,Active,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15972,"Mason, Jordan",MIN,RB,Active,3.52,1,2026 RRFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16193,"Boutte, Kayshon",NEP,WR,Active,5.77,2,2026 SRFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16246,"Johnson, Antonio",JAC,S,Active,3.52,2,2026 RRFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16314,"Dennis, SirVocea",TBB,LB,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15913,"Benford, Christian",BUF,CB,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15789,"Watson, Christian",GBP,WR,Active,19,2,2026 mEXT
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,13592,"Darnold, Sam",SEA,QB,Active,13.95,3,2026 mEXT
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15721,"White, Rachaad",WAS,RB,Active,2.85,2,2026 mEXT
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16181,"Brown, Chase",CIN,RB,Active,9.71,2,2025 iEXT
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17499,"Lemon, Makai",PHI,WR,Active,5.56,4,2026 1.06
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17544,"Stowers, Eli",PHI,TE,Active,2.2,4,2026 2.04
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17552,"Howell, Cashius",CIN,DE,Active,1.44,4,2026 3.04
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,14860,"Jennings, Jauan",MIN,WR,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16240,"Porter Jr., Joey",PIT,CB,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15256,"Williams, Javonte",DAL,RB,Active,31.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,12801,"Hill, Tyreek",FA,WR,Active,3.33,2,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,13723,"Payne, Da'Ron",WAS,DT,Active,4.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,14412,"Singleton, Alex",DEN,LB,Active,3,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16296,"Miller, Ventrell",JAC,LB,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15001,"Curl, Kamren",LAR,S,Active,2.85,2,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16216,"Washington, Darnell",PIT,TE,Active,2,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,13133,"Perine, Samaje",CIN,RB,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,14879,"Epenesa, A.J.",PHI,DE,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15332,"Tremble, Tommy",CAR,TE,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15382,"Onwuzurike, Levi",DET,DT,Active,1.1,1,2026 UFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,11640,"Bridgewater, Teddy",DET,QB,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17483,"Hemby, Roman",LVR,RB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17474,"Johnson, Emmett",KCC,RB,Taxi,1.19,4,2026 3.17
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,13289,"Hollins, Mack",NEP,WR,Taxi,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17520,"Hurst, Ted",TBB,WR,Taxi,1.17,4,2026 3.19
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17157,"TeSlaa, Isaac",DET,WR,Taxi,1.11,3,2025 4.08
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17593,"Klein, Marlin",HOU,TE,Taxi,0.98,4,2026 5.17
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,11947,"McManus, Brandon",FA,PK,Taxi,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17339,"McNamara, Austin",NYJ,PN,Taxi,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17698,"Bernard, Uar",PHI,DT,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17672,"Gill-Howard, Skyler",DET,DT,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,16661,"Hall Jr., Michael",CLE,DT,Taxi,1.28,2,2024 3.15
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,13332,"Jones, D.J.",DEN,DT,Taxi,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,14899,"Kinlaw, Javon",WAS,DT,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17600,"McClellan, Chris",GBP,DT,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17161,"Burch, Jordan",ARI,DE,Taxi,0.99,2,2025 UDFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,15398,"Jones, Patrick",CAR,DE,Taxi,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,10267,"Miller, Von",WAS,DE,Taxi,1.1,1,2026 R/F
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17150,"Oladejo, Oluwafemi",TEN,DE,Taxi,1.04,3,2025 5.08
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17623,"Elarms-Orr, Kaleb",BUF,LB,Taxi,1,4,2026 5.04
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17639,"Abney, Keith",DET,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17614,"Canady, Jadon",KCC,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17598,"Davis, Tacario",CIN,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17624,"Lee, Will",CAR,CB,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0028,Tennessee Titans,AFC,17635,"Johnson, Dalton",LVR,S,Taxi,0.94,3,2026 UDFA
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,13696,"Smith, Roquan",BAL,LB,Active,14.27,2,2024 oEXT
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,16643,"Sanders, Ja'Tavion",CAR,TE,Active,1.24,2,2024 3.18
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,15378,"Oweh, Odafe",WAS,DE,Active,3.6,2,2024 iEXT
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,14897,"Brown, Derrick",CAR,DT,Active,19.49,2,2024 oEXT
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,15428,"Sherwood, Jamien",NYJ,LB,Active,5.88,2,2025 SRFA
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,15253,"Etienne, Travis",NOS,RB,Active,14.48,2,2026 oEXT
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,17071,"McMillan, Tetairoa",CAR,WR,Active,7.73,3,2025 1.03
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,17069,"Blue, Jaydon",DAL,RB,Active,1.22,3,2025 3.18
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,17073,"Ayomanor, Elic",TEN,WR,Active,1.17,3,2025 3.23
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,15237,"Lawrence, Trevor",JAC,QB,Active,14.95,2,2025 UFA
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,16703,"Phillips, Andru",NYG,CB,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,16585,"Milton, Joe",DAL,QB,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,14182,"Hooker, Amani",TEN,S,Active,5.43,1,2025 UFA
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,17163,"Parrish, Jacob",TBB,CB,Active,1.1,1,2026 ERFA
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,16736,"Brownlee, Jarvis",NYJ,CB,Active,1.1,1,2025 R/F
2026,2026-07-13T19:54:36Z,0029,Denver Broncos,AFC,14778,"Tagovailoa, Tua",ATL,QB,Active,20.49,2,2025 B/R
